city,temperature,humidity,pressure,wind,precipitation,date
Tunis,20.99,52,1017,4.12,0,2025-04-03 13:25:22
Ariana,21.0,52,1018,4.12,0,2025-04-03 13:25:22
Ben Arous,20.6,40,1017,4.72,0,2025-04-03 13:25:22
Manouba,23.04,39,1017,3.87,0,2025-04-03 13:25:22
Nabeul,17.44,63,1019,4.57,0,2025-04-03 13:25:22
Zaghouan,20.09,40,1017,5.09,0,2025-04-03 13:25:22
Bizerte,20.99,64,1018,5.66,0,2025-04-03 13:25:22
Beja,23.06,39,1016,4.16,0,2025-04-03 13:25:22
Jendouba,21.13,40,1016,2.36,0,2025-04-03 13:25:22
Kef,22.49,30,1015,2.61,0,2025-04-03 13:25:22
Siliana,19.6,34,1017,4.86,0,2025-04-03 13:25:22
Kasserine,19.94,29,1017,3.74,0,2025-04-03 13:25:22
Sidi Bouzid,21.65,30,1017,4.57,0,2025-04-03 13:25:22
Kairouan,24.01,35,1017,2.06,0,2025-04-03 13:25:22
Kébili,25.61,29,1014,9.19,0,2025-04-03 13:25:23
Tozeur,27.25,21,1015,6.69,0,2025-04-03 13:25:23
Gabès,20.99,52,1017,9.77,0,2025-04-03 13:25:23
Medenine,22.52,45,1014,8.82,0,2025-04-03 13:25:23
Tataouine,29.83,14,1011,3.71,0,2025-04-03 13:25:23
Mahdia,18.26,55,1018,5.0,0,2025-04-03 13:25:23
Monastir,18.91,59,1018,4.63,0,2025-04-03 13:25:23
Sousse,18.97,59,1018,4.63,0,2025-04-03 13:25:23
Sfax,20.08,60,1018,6.17,0,2025-04-03 13:25:23
Gafsa,24.13,31,1016,6.69,0,2025-04-03 13:25:23
