city,temperature,humidity,pressure,wind,precipitation,date
Tunis,15.99,67,1014,3.09,0,2026-02-19 08:39:43
Ariana,16.0,67,1014,3.09,0,2026-02-19 08:39:43
Ben Arous,15.6,51,1015,2.93,0,2026-02-19 08:39:43
Manouba,16.96,56,1014,5.12,0,2026-02-19 08:39:43
Nabeul,18.16,53,1014,3.44,0,2026-02-19 08:39:43
Zaghouan,18.0,40,1014,3.09,0,2026-02-19 08:39:43
Bizerte,12.99,100,1014,0.0,0,2026-02-19 08:39:43
Beja,15.92,60,1015,3.5,0,2026-02-19 08:39:43
Jendouba,7.13,59,1015,2.35,0,2026-02-19 08:39:43
Kef,15.61,48,1015,4.15,0,2026-02-19 08:39:43
Siliana,17.51,34,1014,4.95,0,2026-02-19 08:39:43
Kasserine,16.52,42,1015,6.14,0,2026-02-19 08:39:43
Sidi Bouzid,18.15,41,1016,8.93,0,2026-02-19 08:39:43
Kairouan,14.01,67,1014,1.03,0,2026-02-19 08:39:43
Kébili,18.89,40,1018,6.63,0,2026-02-19 08:39:44
Tozeur,15.25,55,1017,3.6,0,2026-02-19 08:39:44
Gabès,20.99,40,1017,8.75,0,2026-02-19 08:39:44
Medenine,21.08,37,1019,7.64,0,2026-02-19 08:39:44
Tataouine,18.99,36,1020,4.93,0,2026-02-19 08:39:44
Mahdia,19.67,45,1014,9.26,0,2026-02-19 08:39:44
Monastir,16.91,59,1014,6.17,0,2026-02-19 08:39:44
Sousse,16.97,59,1014,6.17,0,2026-02-19 08:39:44
Sfax,16.08,63,1016,2.57,0,2026-02-19 08:39:44
Gafsa,16.13,55,1017,5.66,0,2026-02-19 08:39:44
