city,temperature,humidity,pressure,wind,precipitation,date
Tunis,19.99,68,1011,6.17,0,2025-05-14 18:20:56
Ariana,18.44,75,1011,5.94,0,2025-05-14 18:20:56
Ben Arous,19.59,65,1011,5.38,0,2025-05-14 18:20:56
Manouba,18.59,67,1011,5.72,0,2025-05-14 18:20:56
Nabeul,18.97,78,1011,6.43,0,2025-05-14 18:20:56
Zaghouan,17.22,61,1011,4.96,0,2025-05-14 18:20:56
Bizerte,17.71,82,1012,8.19,0,2025-05-14 18:20:57
Beja,17.68,64,1011,6.79,0,2025-05-14 18:20:57
Jendouba,17.05,67,1010,6.37,0,2025-05-14 18:20:57
Kef,16.96,53,1009,5.92,0,2025-05-14 18:20:57
Siliana,14.98,60,1010,5.78,0,2025-05-14 18:20:57
Kasserine,17.81,51,1008,8.41,0,2025-05-14 18:20:57
Sidi Bouzid,20.04,57,1009,8.01,0,2025-05-14 18:20:57
Kairouan,21.5,42,1009,6.65,0,2025-05-14 18:20:57
Kébili,26.97,42,1004,0.86,0,2025-05-14 18:20:57
Tozeur,24.59,50,1004,11.53,0,2025-05-14 18:20:57
Gabès,20.38,80,1007,8.05,0,2025-05-14 18:20:57
Medenine,30.84,28,1006,7.42,0,2025-05-14 18:20:57
Tataouine,21.75,66,1010,8.88,0,2025-05-14 18:20:58
Mahdia,19.86,77,1010,7.84,0,2025-05-14 18:20:58
Monastir,19.65,77,1010,6.66,0,2025-05-14 18:20:58
Sousse,20.22,66,1010,6.31,0,2025-05-14 18:20:58
Sfax,20.67,76,1009,8.81,0,2025-05-14 18:20:58
Gafsa,20.76,52,1007,7.26,0,2025-05-14 18:20:58
