city,temperature,humidity,pressure,wind,precipitation,date
Tunis,24.99,61,1018,1.54,0,2025-06-09 06:26:39
Ariana,25.0,61,1018,1.54,0,2025-06-09 06:26:39
Ben Arous,24.6,58,1018,1.54,0,2025-06-09 06:26:39
Manouba,23.8,52,1018,1.2,0,2025-06-09 06:26:39
Nabeul,24.16,65,1018,3.72,0,2025-06-09 06:26:39
Zaghouan,22.05,61,1018,1.49,0,2025-06-09 06:26:39
Bizerte,23.04,68,1018,6.13,0,2025-06-09 06:26:39
Beja,23.33,45,1019,1.75,0,2025-06-09 06:26:39
Jendouba,21.97,53,1019,1.83,0,2025-06-09 06:26:39
Kef,22.56,39,1019,1.36,0,2025-06-09 06:26:39
Siliana,21.45,43,1019,0.83,0,2025-06-09 06:26:39
Kasserine,24.21,34,1019,1.66,0,2025-06-09 06:26:39
Sidi Bouzid,24.98,33,1018,1.07,0,2025-06-09 06:26:39
Kairouan,24.42,62,1018,1.73,0,2025-06-09 06:26:39
Kébili,28.41,28,1015,5.18,0,2025-06-09 06:26:39
Tozeur,27.25,41,1016,3.6,0,2025-06-09 06:26:39
Gabès,24.99,73,1017,1.54,0,2025-06-09 06:26:39
Medenine,26.26,42,1017,4.21,0,2025-06-09 06:26:40
Tataouine,29.7,21,1016,2.82,0,2025-06-09 06:26:40
Mahdia,24.12,73,1018,2.67,0,2025-06-09 06:26:40
Monastir,22.91,94,1018,1.03,0,2025-06-09 06:26:40
Sousse,22.97,94,1018,1.03,0,2025-06-09 06:26:40
Sfax,25.08,65,1017,3.6,0,2025-06-09 06:26:40
Gafsa,26.13,34,1019,4.63,0,2025-06-09 06:26:40
