city,temperature,humidity,pressure,wind,precipitation,date
Tunis,17.99,55,1009,11.83,0,2025-03-31 14:15:34
Ariana,18.0,55,1009,11.83,0,2025-03-31 14:15:34
Ben Arous,17.6,58,1009,11.45,0,2025-03-31 14:15:34
Manouba,16.91,59,1009,11.92,0,2025-03-31 14:15:34
Nabeul,17.89,60,1008,14.4,0,2025-03-31 14:15:35
Zaghouan,15.82,58,1009,16.36,0,2025-03-31 14:15:35
Bizerte,16.71,67,1009,14.2,0,2025-03-31 14:15:35
Beja,15.89,69,1010,11.74,0,2025-03-31 14:15:35
Jendouba,15.17,69,1011,10.87,0,2025-03-31 14:15:35
Kef,14.03,57,1012,10.91,0,2025-03-31 14:15:35
Siliana,12.88,63,1010,14.79,0,2025-03-31 14:15:35
Kasserine,14.87,48,1012,11.46,0,2025-03-31 14:15:35
Sidi Bouzid,17.43,42,1011,9.86,0,2025-03-31 14:15:35
Kairouan,19.28,47,1010,13.22,0,2025-03-31 14:15:35
Kébili,21.25,25,1012,6.88,0,2025-03-31 14:15:35
Tozeur,21.45,25,1012,6.74,0,2025-03-31 14:15:35
Gabès,20.87,34,1011,3.79,0,2025-03-31 14:15:35
Medenine,19.86,38,1011,7.83,0,2025-03-31 14:15:35
Tataouine,19.58,32,1012,7.04,0,2025-03-31 14:15:35
Mahdia,18.83,51,1009,11.51,0,2025-03-31 14:15:35
Monastir,17.91,55,1009,8.75,0,2025-03-31 14:15:35
Sousse,17.97,55,1009,8.75,0,2025-03-31 14:15:35
Sfax,19.8,41,1010,9.27,0,2025-03-31 14:15:36
Gafsa,19.45,30,1011,8.6,0,2025-03-31 14:15:36
