city,temperature,humidity,pressure,wind,precipitation,date
Tunis,27.99,39,1018,2.06,0,2025-06-14 19:12:27
Ariana,28.0,39,1018,2.06,0,2025-06-14 19:12:27
Ben Arous,27.6,42,1018,2.18,0,2025-06-14 19:12:27
Manouba,26.71,39,1018,2.85,0,2025-06-14 19:12:27
Nabeul,24.15,69,1018,2.76,0,2025-06-14 19:12:27
Zaghouan,26.75,38,1018,2.05,0,2025-06-14 19:12:28
Bizerte,24.39,66,1018,3.55,0,2025-06-14 19:12:28
Beja,28.57,34,1018,4.83,0,2025-06-14 19:12:28
Jendouba,27.95,29,1018,4.1,0,2025-06-14 19:12:28
Kef,29.16,19,1018,4.92,0,2025-06-14 19:12:28
Siliana,26.51,23,1019,5.61,0,2025-06-14 19:12:28
Kasserine,28.33,20,1019,4.34,0,2025-06-14 19:12:28
Sidi Bouzid,29.11,24,1018,5.76,0,2025-06-14 19:12:28
Kairouan,31.07,24,1018,5.66,0,2025-06-14 19:12:28
Kébili,31.22,22,1016,9.18,0,2025-06-14 19:12:28
Tozeur,32.29,16,1016,7.82,0,2025-06-14 19:12:29
Gabès,28.98,34,1018,5.66,0,2025-06-14 19:12:29
Medenine,26.74,48,1017,5.62,0,2025-06-14 19:12:29
Tataouine,31.71,17,1014,10.98,0,2025-06-14 19:12:29
Mahdia,27.1,44,1018,1.86,0,2025-06-14 19:12:29
Monastir,26.91,50,1018,2.57,0,2025-06-14 19:12:29
Sousse,26.97,50,1018,2.57,0,2025-06-14 19:12:29
Sfax,28.36,41,1018,2.69,0,2025-06-14 19:12:29
Gafsa,29.01,19,1017,5.15,0,2025-06-14 19:12:29
