city,temperature,humidity,pressure,wind,precipitation,date
Tunis,14.99,88,1017,3.6,0.0,2025-11-29 12:33:12
Ariana,15.0,88,1017,3.6,0.0,2025-11-29 12:33:12
Ben Arous,14.6,53,1017,6.69,0.0,2025-11-29 12:33:12
Manouba,15.97,55,1017,6.57,0.0,2025-11-29 12:33:12
Nabeul,15.9,59,1017,6.49,0.0,2025-11-29 12:33:12
Zaghouan,14.19,53,1018,7.01,0.0,2025-11-29 12:33:12
Bizerte,15.99,82,1017,3.6,0.14,2025-11-29 12:33:12
Beja,14.1,68,1018,5.33,0.0,2025-11-29 12:33:12
Jendouba,16.13,70,1019,2.58,0.0,2025-11-29 12:33:12
Kef,12.06,52,1018,3.79,0.0,2025-11-29 12:33:12
Siliana,11.05,53,1018,5.15,0.0,2025-11-29 12:33:13
Kasserine,13.29,35,1018,3.66,0.0,2025-11-29 12:33:13
Sidi Bouzid,15.81,34,1018,4.5,0.0,2025-11-29 12:33:13
Kairouan,19.01,37,1018,1.03,0.0,2025-11-29 12:33:13
Kébili,15.29,31,1020,3.8,0.0,2025-11-29 12:33:13
Tozeur,16.25,36,1020,2.06,0.0,2025-11-29 12:33:13
Gabès,14.99,38,1020,5.14,0.0,2025-11-29 12:33:13
Medenine,17.79,30,1020,5.91,0.0,2025-11-29 12:33:13
Tataouine,14.09,35,1021,2.4,0.0,2025-11-29 12:33:13
Mahdia,17.94,43,1018,7.92,0.0,2025-11-29 12:33:13
Monastir,17.91,52,1018,8.23,0.0,2025-11-29 12:33:13
Sousse,17.97,52,1018,8.23,0.0,2025-11-29 12:33:13
Sfax,19.08,37,1019,4.63,0.0,2025-11-29 12:33:14
Gafsa,16.13,39,1020,3.09,0.0,2025-11-29 12:33:14
