city,temperature,humidity,pressure,wind,precipitation,date
Tunis,11.99,87,1023,0.51,0,2025-04-09 02:59:19
Ariana,12.0,87,1023,0.51,0,2025-04-09 02:59:19
Ben Arous,11.6,84,1023,0.23,0,2025-04-09 02:59:19
Manouba,9.4,90,1023,0.72,0,2025-04-09 02:59:19
Nabeul,12.59,81,1023,2.48,0,2025-04-09 02:59:19
Zaghouan,9.26,89,1023,0.95,0,2025-04-09 02:59:19
Bizerte,11.82,83,1023,2.33,0,2025-04-09 02:59:19
Beja,8.71,91,1023,0.86,0,2025-04-09 02:59:19
Jendouba,8.13,94,1023,0.61,0,2025-04-09 02:59:19
Kef,7.93,87,1023,0.82,0,2025-04-09 02:59:19
Siliana,7.04,86,1022,0.9,0,2025-04-09 02:59:19
Kasserine,11.56,74,1022,1.33,0,2025-04-09 02:59:19
Sidi Bouzid,13.99,76,1022,1.39,0,2025-04-09 02:59:19
Kairouan,13.01,94,1022,1.03,0,2025-04-09 02:59:19
Kébili,18.25,37,1021,3.8,0,2025-04-09 02:59:19
Tozeur,18.25,36,1021,3.6,0,2025-04-09 02:59:19
Gabès,13.99,54,1021,2.57,0,2025-04-09 02:59:19
Medenine,14.54,53,1022,3.5,0,2025-04-09 02:59:19
Tataouine,14.55,41,1023,3.24,0,2025-04-09 02:59:19
Mahdia,14.99,75,1022,2.48,0,2025-04-09 02:59:19
Monastir,12.91,94,1022,1.54,0,2025-04-09 02:59:19
Sousse,12.97,94,1022,1.54,0,2025-04-09 02:59:19
Sfax,14.08,94,1022,1.03,0,2025-04-09 02:59:20
Gafsa,12.13,87,1022,3.6,0,2025-04-09 02:59:20
