city,temperature,humidity,pressure,wind,precipitation,date
Tunis,22.99,38,1018,0.51,0,2025-06-10 05:16:55
Ariana,23.0,40,1018,4.63,0,2025-06-10 05:16:55
Ben Arous,22.6,47,1018,1.64,0,2025-06-10 05:16:55
Manouba,19.57,44,1018,1.53,0,2025-06-10 05:16:55
Nabeul,20.55,63,1018,4.77,0,2025-06-10 05:16:55
Zaghouan,18.12,59,1018,2.35,0,2025-06-10 05:16:55
Bizerte,19.73,65,1019,6.05,0,2025-06-10 05:16:55
Beja,19.48,52,1019,1.56,0,2025-06-10 05:16:55
Jendouba,18.85,60,1020,1.37,0,2025-06-10 05:16:55
Kef,18.73,51,1020,1.16,0,2025-06-10 05:16:56
Siliana,17.64,52,1020,1.56,0,2025-06-10 05:16:56
Kasserine,20.0,40,1020,0.71,0,2025-06-10 05:16:56
Sidi Bouzid,21.8,44,1019,1.15,0,2025-06-10 05:16:56
Kairouan,21.32,64,1018,0.77,0,2025-06-10 05:16:56
Kébili,25.62,30,1016,5.06,0,2025-06-10 05:16:56
Tozeur,27.25,29,1017,5.66,0,2025-06-10 05:16:56
Gabès,19.99,94,1017,1.54,0,2025-06-10 05:16:56
Medenine,23.9,47,1017,2.63,0,2025-06-10 05:16:56
Tataouine,26.82,22,1016,4.56,0,2025-06-10 05:16:56
Mahdia,21.68,76,1018,3.06,0,2025-06-10 05:16:56
Monastir,22.91,73,1017,1.54,0,2025-06-10 05:16:56
Sousse,22.97,73,1017,1.54,0,2025-06-10 05:16:56
Sfax,21.08,88,1017,2.06,0,2025-06-10 05:16:56
Gafsa,24.13,33,1019,4.12,0,2025-06-10 05:16:56
