city,temperature,humidity,pressure,wind,precipitation,date
Tunis,12.99,100,1014,2.06,0,2026-01-16 20:19:16
Ariana,13.0,100,1014,2.06,0,2026-01-16 20:19:16
Ben Arous,12.6,88,1014,2.95,0,2026-01-16 20:19:16
Manouba,11.42,90,1014,3.12,0,2026-01-16 20:19:16
Nabeul,13.6,81,1014,4.42,0,2026-01-16 20:19:16
Zaghouan,10.21,87,1015,2.51,0,2026-01-16 20:19:16
Bizerte,12.0,100,1014,0.0,0,2026-01-16 20:19:16
Beja,10.93,92,1015,2.94,0,2026-01-16 20:19:16
Jendouba,10.13,94,1015,1.77,0,2026-01-16 20:19:16
Kef,8.66,84,1016,2.02,0,2026-01-16 20:19:16
Siliana,8.06,84,1015,1.32,0,2026-01-16 20:19:16
Kasserine,8.96,81,1016,2.42,0,2026-01-16 20:19:16
Sidi Bouzid,11.87,67,1015,3.04,0,2026-01-16 20:19:16
Kairouan,12.01,94,1014,0.51,0,2026-01-16 20:19:16
Kébili,12.56,59,1016,3.81,0,2026-01-16 20:19:16
Tozeur,12.25,76,1016,3.6,0,2026-01-16 20:19:17
Gabès,12.99,82,1015,5.14,0,2026-01-16 20:19:17
Medenine,14.27,57,1016,4.73,0,2026-01-16 20:19:17
Tataouine,12.14,63,1018,3.66,0,2026-01-16 20:19:17
Mahdia,13.82,69,1015,3.19,0,2026-01-16 20:19:17
Monastir,14.91,77,1014,1.54,0,2026-01-16 20:19:17
Sousse,14.97,77,1014,1.54,0,2026-01-16 20:19:17
Sfax,12.08,100,1015,1.03,0,2026-01-16 20:19:17
Gafsa,10.13,81,1015,0.0,0,2026-01-16 20:19:17
