city,temperature,humidity,pressure,wind,precipitation,date
Tunis,17.99,82,1023,3.6,0,2025-12-14 17:14:32
Ariana,18.0,82,1023,3.6,0,2025-12-14 17:14:32
Ben Arous,17.6,79,1023,2.63,0,2025-12-14 17:14:32
Manouba,15.13,76,1023,2.69,0,2025-12-14 17:14:32
Nabeul,16.75,81,1024,5.56,0,2025-12-14 17:14:32
Zaghouan,13.8,86,1023,2.78,0,2025-12-14 17:14:33
Bizerte,15.99,94,1023,3.6,0,2025-12-14 17:14:33
Beja,13.49,75,1023,2.06,0,2025-12-14 17:14:33
Jendouba,13.13,76,1023,3.27,0,2025-12-14 17:14:33
Kef,11.49,78,1023,2.59,0,2025-12-14 17:14:33
Siliana,10.4,83,1023,4.77,0,2025-12-14 17:14:33
Kasserine,11.81,86,1023,2.72,0,2025-12-14 17:14:33
Sidi Bouzid,14.46,79,1023,4.53,0,2025-12-14 17:14:33
Kairouan,18.01,72,1023,2.06,0,2025-12-14 17:14:33
Kébili,18.61,45,1019,5.98,0,2025-12-14 17:14:33
Tozeur,19.25,59,1020,11.83,0,2025-12-14 17:14:33
Gabès,16.99,82,1022,6.17,0,2025-12-14 17:14:33
Medenine,17.34,67,1022,6.11,0,2025-12-14 17:14:34
Tataouine,18.49,35,1019,6.1,0,2025-12-14 17:14:34
Mahdia,17.1,79,1024,4.49,0,2025-12-14 17:14:34
Monastir,17.91,82,1024,4.63,0,2025-12-14 17:14:34
Sousse,17.97,82,1023,4.63,0,2025-12-14 17:14:34
Sfax,18.08,88,1023,3.09,0,2025-12-14 17:14:34
Gafsa,16.13,72,1022,5.14,0,2025-12-14 17:14:34
