city,temperature,humidity,pressure,wind,precipitation,date
Tunis,21.9,74,1023,1.97,0.0,2025-10-12 01:17:11
Ariana,21.97,75,1023,2.95,0.0,2025-10-12 01:17:12
Ben Arous,21.07,78,1023,2.37,0.0,2025-10-12 01:17:12
Manouba,20.62,77,1023,1.68,0.0,2025-10-12 01:17:12
Nabeul,22.5,72,1023,3.86,0.0,2025-10-12 01:17:12
Zaghouan,19.0,77,1023,2.59,0.0,2025-10-12 01:17:12
Bizerte,21.46,78,1023,5.04,0.42,2025-10-12 01:17:12
Beja,20.11,73,1023,1.28,0.0,2025-10-12 01:17:12
Jendouba,19.28,74,1023,1.49,0.11,2025-10-12 01:17:12
Kef,18.02,73,1023,2.43,0.37,2025-10-12 01:17:12
Siliana,16.76,80,1023,4.02,0.0,2025-10-12 01:17:12
Kasserine,16.88,89,1024,1.92,0.0,2025-10-12 01:17:12
Sidi Bouzid,19.13,82,1023,2.04,0.0,2025-10-12 01:17:13
Kairouan,21.72,72,1023,1.9,0.0,2025-10-12 01:17:13
Kébili,20.53,71,1021,5.55,0.0,2025-10-12 01:17:13
Tozeur,21.74,68,1021,6.7,0.0,2025-10-12 01:17:13
Gabès,22.99,66,1022,5.92,0.0,2025-10-12 01:17:13
Medenine,20.96,70,1021,5.38,0.0,2025-10-12 01:17:13
Tataouine,20.6,50,1019,6.62,0.0,2025-10-12 01:17:13
Mahdia,22.09,72,1023,3.59,0.0,2025-10-12 01:17:13
Monastir,22.42,71,1023,3.16,0.0,2025-10-12 01:17:13
Sousse,22.36,71,1023,2.74,0.0,2025-10-12 01:17:13
Sfax,23.16,65,1023,4.86,0.0,2025-10-12 01:17:13
Gafsa,18.61,81,1023,3.64,0.0,2025-10-12 01:17:13
