city,temperature,humidity,pressure,wind,precipitation,date
Tunis,17.99,77,1009,3.6,0.0,2026-05-16 02:40:10
Ariana,18.0,77,1008,3.6,0.0,2026-05-16 02:40:11
Ben Arous,17.6,72,1009,2.41,0.0,2026-05-16 02:40:11
Manouba,17.1,74,1009,5.38,0.0,2026-05-16 02:40:11
Nabeul,17.73,81,1009,2.48,0.0,2026-05-16 02:40:11
Zaghouan,15.35,82,1009,1.98,0.0,2026-05-16 02:40:11
Bizerte,18.99,82,1008,5.14,0.18,2026-05-16 02:40:11
Beja,16.36,71,1010,4.16,0.0,2026-05-16 02:40:11
Jendouba,14.55,85,1011,3.82,0.0,2026-05-16 02:40:11
Kef,14.53,66,1011,5.11,0.0,2026-05-16 02:40:11
Siliana,13.77,68,1010,7.52,0.0,2026-05-16 02:40:11
Kasserine,16.37,71,1009,0.7,0.37,2026-05-16 02:40:11
Sidi Bouzid,18.83,70,1009,2.42,0.19,2026-05-16 02:40:11
Kairouan,18.01,77,1008,0.51,0.0,2026-05-16 02:40:11
Kébili,23.54,52,1007,7.33,0.0,2026-05-16 02:40:12
Tozeur,22.25,43,1007,4.63,0.2,2026-05-16 02:40:12
Gabès,22.99,78,1007,4.63,0.0,2026-05-16 02:40:12
Medenine,22.09,61,1006,3.74,0.0,2026-05-16 02:40:12
Tataouine,24.61,40,1004,3.57,0.0,2026-05-16 02:40:12
Mahdia,18.22,79,1008,1.63,0.34,2026-05-16 02:40:12
Monastir,18.91,88,1008,2.06,0.21,2026-05-16 02:40:12
Sousse,18.97,88,1008,2.06,0.0,2026-05-16 02:40:12
Sfax,19.3,75,1008,5.97,0.38,2026-05-16 02:40:12
Gafsa,21.13,56,1008,5.14,0.33,2026-05-16 02:40:12
