city,temperature,humidity,pressure,wind,precipitation,date
Tunis,31.99,62,1014,4.63,0.0,2026-08-14 16:48:40
Ariana,32.0,62,1014,4.63,0.0,2026-08-14 16:48:40
Ben Arous,31.6,49,1014,3.81,0.0,2026-08-14 16:48:40
Manouba,33.62,44,1014,5.2,0.0,2026-08-14 16:48:40
Nabeul,30.3,64,1014,5.09,0.0,2026-08-14 16:48:40
Zaghouan,31.15,48,1014,4.38,0.0,2026-08-14 16:48:41
Bizerte,31.99,58,1014,4.63,0.0,2026-08-14 16:48:41
Beja,33.11,34,1014,5.17,0.0,2026-08-14 16:48:41
Jendouba,31.17,33,1014,4.12,0.0,2026-08-14 16:48:41
Kef,31.98,25,1014,2.8,0.0,2026-08-14 16:48:41
Siliana,29.64,37,1015,7.11,0.0,2026-08-14 16:48:41
Kasserine,27.37,44,1017,0.24,0.2,2026-08-14 16:48:41
Sidi Bouzid,33.27,30,1014,4.21,0.0,2026-08-14 16:48:41
Kairouan,38.01,23,1013,3.09,0.0,2026-08-14 16:48:41
Kébili,38.76,17,1011,3.2,0.0,2026-08-14 16:48:41
Tozeur,40.25,20,1011,4.63,0.0,2026-08-14 16:48:41
Gabès,34.99,43,1014,6.17,0.0,2026-08-14 16:48:41
Medenine,33.42,39,1013,5.99,0.0,2026-08-14 16:48:42
Tataouine,36.89,18,1012,6.81,0.0,2026-08-14 16:48:42
Mahdia,31.06,57,1014,3.45,0.0,2026-08-14 16:48:42
Monastir,31.91,62,1014,4.63,0.0,2026-08-14 16:48:42
Sousse,31.97,62,1014,4.63,0.0,2026-08-14 16:48:42
Sfax,31.08,74,1014,2.06,0.0,2026-08-14 16:48:42
Gafsa,37.13,22,1014,3.6,0.0,2026-08-14 16:48:42
