city,temperature,humidity,pressure,wind,precipitation,date
Tunis,24.99,83,1017,1.54,0,2026-08-12 23:36:51
Ariana,25.0,83,1017,1.54,0,2026-08-12 23:36:52
Ben Arous,24.6,62,1017,0.43,0,2026-08-12 23:36:52
Manouba,27.54,60,1018,0.73,0,2026-08-12 23:36:52
Nabeul,27.39,64,1017,1.35,0,2026-08-12 23:36:52
Zaghouan,26.25,54,1018,1.17,0,2026-08-12 23:36:52
Bizerte,27.71,71,1017,1.39,0,2026-08-12 23:36:52
Beja,28.65,40,1018,1.23,0,2026-08-12 23:36:52
Jendouba,27.58,33,1018,1.39,0,2026-08-12 23:36:52
Kef,27.41,37,1019,2.42,0,2026-08-12 23:36:52
Siliana,25.25,46,1019,2.06,0,2026-08-12 23:36:52
Kasserine,26.54,37,1019,1.19,0,2026-08-12 23:36:52
Sidi Bouzid,28.1,42,1018,0.56,0,2026-08-12 23:36:52
Kairouan,29.01,58,1018,1.03,0,2026-08-12 23:36:52
Kébili,30.26,28,1017,3.41,0,2026-08-12 23:36:53
Tozeur,31.45,24,1017,3.44,0,2026-08-12 23:36:53
Gabès,28.33,55,1017,2.45,0,2026-08-12 23:36:53
Medenine,28.36,56,1017,1.62,0,2026-08-12 23:36:53
Tataouine,28.53,40,1017,4.71,0,2026-08-12 23:36:53
Mahdia,27.99,68,1017,2.57,0,2026-08-12 23:36:53
Monastir,28.91,74,1017,1.54,0,2026-08-12 23:36:53
Sousse,28.97,74,1017,1.54,0,2026-08-12 23:36:53
Sfax,29.08,74,1017,1.54,0,2026-08-12 23:36:53
Gafsa,27.95,33,1018,1.91,0,2026-08-12 23:36:53
