city,temperature,humidity,pressure,wind,precipitation,date
Tunis,30.99,58,1012,4.12,0,2025-08-18 14:18:21
Ariana,31.0,58,1012,4.12,0,2025-08-18 14:18:21
Ben Arous,30.6,41,1012,5.2,0,2025-08-18 14:18:21
Manouba,35.68,28,1011,6.22,0,2025-08-18 14:18:21
Nabeul,29.59,56,1013,5.44,0,2025-08-18 14:18:21
Zaghouan,33.89,26,1012,5.87,0,2025-08-18 14:18:21
Bizerte,32.99,49,1013,6.17,0,2025-08-18 14:18:21
Beja,34.06,31,1012,4.51,0,2025-08-18 14:18:21
Jendouba,34.13,25,1013,5.34,0,2025-08-18 14:18:21
Kef,32.66,24,1013,3.96,0,2025-08-18 14:18:21
Siliana,30.92,28,1013,4.06,0,2025-08-18 14:18:21
Kasserine,32.83,19,1013,5.62,0,2025-08-18 14:18:21
Sidi Bouzid,35.77,15,1011,2.45,0,2025-08-18 14:18:21
Kairouan,36.01,24,1011,1.03,0,2025-08-18 14:18:21
Kébili,38.8,14,1010,3.3,0,2025-08-18 14:18:21
Tozeur,40.25,9,1010,2.57,0,2025-08-18 14:18:21
Gabès,34.99,34,1011,5.66,0,2025-08-18 14:18:21
Medenine,35.86,26,1011,8.62,0,2025-08-18 14:18:21
Tataouine,37.21,14,1011,3.73,0,2025-08-18 14:18:21
Mahdia,29.66,52,1013,6.08,0,2025-08-18 14:18:21
Monastir,32.91,40,1012,4.63,0,2025-08-18 14:18:21
Sousse,32.97,40,1012,4.63,0,2025-08-18 14:18:22
Sfax,31.08,66,1012,5.14,0,2025-08-18 14:18:22
Gafsa,38.13,14,1011,1.54,0,2025-08-18 14:18:22
