city,temperature,humidity,pressure,wind,precipitation,date
Tunis,18.99,59,1024,1.54,0,2026-05-20 23:09:21
Ariana,19.0,59,1024,1.54,0,2026-05-20 23:09:21
Ben Arous,18.6,66,1024,1.97,0,2026-05-20 23:09:21
Manouba,16.09,68,1024,2.1,0,2026-05-20 23:09:21
Nabeul,17.07,75,1024,4.83,0,2026-05-20 23:09:21
Zaghouan,14.64,68,1024,2.38,0,2026-05-20 23:09:21
Bizerte,17.02,82,1024,4.77,0,2026-05-20 23:09:21
Beja,15.59,67,1025,1.58,0,2026-05-20 23:09:21
Jendouba,14.15,68,1025,1.28,0,2026-05-20 23:09:21
Kef,14.57,52,1025,1.2,0,2026-05-20 23:09:21
Siliana,13.51,59,1025,0.99,0,2026-05-20 23:09:21
Kasserine,16.36,47,1025,2.34,0,2026-05-20 23:09:21
Sidi Bouzid,19.41,49,1024,2.78,0,2026-05-20 23:09:21
Kairouan,18.04,66,1024,1.07,0,2026-05-20 23:09:21
Kébili,25.06,25,1021,1.24,0,2026-05-20 23:09:21
Tozeur,25.25,25,1021,3.64,0,2026-05-20 23:09:21
Gabès,20.46,52,1022,6.22,0,2026-05-20 23:09:21
Medenine,21.19,40,1022,2.48,0,2026-05-20 23:09:21
Tataouine,22.09,28,1022,5.36,0,2026-05-20 23:09:21
Mahdia,18.45,73,1023,2.86,0,2026-05-20 23:09:21
Monastir,18.91,82,1023,1.54,0,2026-05-20 23:09:21
Sousse,18.97,82,1023,1.54,0,2026-05-20 23:09:21
Sfax,20.81,57,1023,3.17,0,2026-05-20 23:09:21
Gafsa,19.07,41,1023,5.77,0,2026-05-20 23:09:21
