city,temperature,humidity,pressure,wind,precipitation,date
Tunis,11.99,71,1024,3.6,0,2025-11-23 23:15:28
Ariana,11.0,71,1023,2.57,0,2025-11-23 23:15:28
Ben Arous,10.6,49,1024,2.77,0,2025-11-23 23:15:28
Manouba,9.85,60,1024,3.3,0,2025-11-23 23:15:28
Nabeul,14.3,44,1024,5.5,0,2025-11-23 23:15:28
Zaghouan,8.47,49,1024,2.19,0,2025-11-23 23:15:28
Bizerte,9.99,81,1023,1.54,0,2025-11-23 23:15:28
Beja,8.85,72,1024,2.55,0,2025-11-23 23:15:28
Jendouba,7.65,76,1024,1.41,0,2025-11-23 23:15:28
Kef,6.94,49,1025,2.2,0,2025-11-23 23:15:28
Siliana,5.97,51,1025,2.89,0,2025-11-23 23:15:28
Kasserine,6.32,54,1026,2.83,0,2025-11-23 23:15:28
Sidi Bouzid,8.83,45,1026,5.05,0,2025-11-23 23:15:28
Kairouan,9.01,46,1025,2.06,0,2025-11-23 23:15:28
Kébili,10.9,33,1028,2.88,0,2025-11-23 23:15:28
Tozeur,8.25,46,1027,4.12,0,2025-11-23 23:15:28
Gabès,7.99,53,1027,4.12,0,2025-11-23 23:15:28
Medenine,11.86,38,1028,3.56,0,2025-11-23 23:15:28
Tataouine,7.9,38,1028,1.59,0,2025-11-23 23:15:28
Mahdia,11.34,42,1026,6.42,0,2025-11-23 23:15:29
Monastir,10.91,43,1025,4.63,0,2025-11-23 23:15:29
Sousse,10.97,43,1025,4.63,0,2025-11-23 23:15:29
Sfax,9.08,46,1026,1.54,0,2025-11-23 23:15:29
Gafsa,6.13,52,1027,2.57,0,2025-11-23 23:15:29
