city,temperature,humidity,pressure,wind,precipitation,date
Tunis,16.99,88,1021,3.09,0,2025-12-07 20:18:00
Ariana,17.0,88,1021,3.09,0,2025-12-07 20:18:00
Ben Arous,16.6,84,1021,5.49,0,2025-12-07 20:18:00
Manouba,14.77,84,1021,5.55,0,2025-12-07 20:18:00
Nabeul,15.32,84,1021,6.69,0,2025-12-07 20:18:00
Zaghouan,12.49,88,1021,6.32,0,2025-12-07 20:18:00
Bizerte,16.99,88,1021,5.14,0,2025-12-07 20:18:00
Beja,14.74,82,1022,5.44,0,2025-12-07 20:18:00
Jendouba,12.89,86,1023,3.11,0,2025-12-07 20:18:00
Kef,10.2,84,1023,2.5,0,2025-12-07 20:18:00
Siliana,9.22,91,1023,4.64,0,2025-12-07 20:18:00
Kasserine,10.39,80,1023,2.47,0,2025-12-07 20:18:00
Sidi Bouzid,14.05,65,1022,3.84,0,2025-12-07 20:18:00
Kairouan,17.01,59,1022,1.54,0,2025-12-07 20:18:00
Kébili,14.4,51,1023,3.47,0,2025-12-07 20:18:00
Tozeur,12.25,71,1023,4.12,0,2025-12-07 20:18:01
Gabès,13.99,54,1023,5.14,0,2025-12-07 20:18:01
Medenine,14.94,45,1022,5.15,0,2025-12-07 20:18:01
Tataouine,12.86,45,1024,3.05,0,2025-12-07 20:18:01
Mahdia,15.49,75,1021,5.94,0,2025-12-07 20:18:01
Monastir,17.91,59,1021,4.12,0,2025-12-07 20:18:01
Sousse,17.97,59,1021,4.12,0,2025-12-07 20:18:01
Sfax,17.08,55,1022,4.63,0,2025-12-07 20:18:01
Gafsa,12.13,66,1023,2.06,0,2025-12-07 20:18:01
